No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
155;860,031,028;SIEMENS SOCIEDAD ANONIMA;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TENJO-CUNDINAMARCA;C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.;MANUFACTURA;874,331,973;2,550,371;532,899,189;402,004,500;130,894,689;753,773,779;-32,607,809;521,549,418;391,957,836;129,591,582;NIIF PLENAS-GRUPO 1
156;830,010,337;SANOFI AVENTIS DE COLOMBIA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;874,065,945;45,697,669;600,978,253;304,682,470;296,295,783;767,743,662;10,967,959;532,828,175;282,409,201;250,418,974;NIIF PLENAS-GRUPO 1
157;860,350,697;Concretos Argos S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2395 - Fabricación de artículos de hormigón, cemento y yeso;MANUFACTURA;871,635,934;1,375,088;644,217,934;407,476,899;236,741,035;928,460,557;1,076,273;699,436,432;462,051,118;237,385,314;NIIF PLENAS-GRUPO 1
158;830,140,321;HUAWEI TECHOLOGIES COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones;COMERCIO;862,545,976;6,745,895;546,299,543;521,033,789;25,265,754;674,481,315;2,000,404;588,051,847;563,617,363;24,434,484;NIIF PLENAS-GRUPO 1
159;900,087,414;RIOPAILA CASTILLA S.A.;SUPERFINANCIERA;Costa Pacífica;VALLE;CALI-VALLE;C1071 - Elaboración y refinación de azúcar;MANUFACTURA;862,332,061;-85,752,641;1,176,025,172;781,020,815;395,004,357;900,248,824;-40,531,980;1,247,269,216;764,995,821;482,273,395;NIIF PLENAS-GRUPO 1
160;900,333,530;CI COLOMBIAN NATURAL RESOURCES I SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;B0510 - Extracción de hulla (carbón de piedra);MINERO-HIDROCARBUROS;854,350,277;40,946,855;706,218,162;594,072,615;112,145,547;606,791,188;173,753,007;644,485,344;583,894,470;60,590,874;NIIF PLENAS-GRUPO 1
161;811,014,994;COMPAÑÍA DE GALLETAS NOEL S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1089 - Elaboración de otros productos alimenticios n.c.p.;MANUFACTURA;852,980,686;119,498,913;2,090,130,679;784,556,433;1,305,574,246;838,804,881;122,748,727;2,104,679,650;844,883,476;1,259,796,174;NIIF PLENAS-GRUPO 1
162;860,513,970;CI MILPA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;846,528,553;77,645,840;512,845,003;227,591,936;285,253,067;634,168,146;68,110,268;427,742,563;204,911,803;222,830,760;NIIF PLENAS-GRUPO 1
163;890,400,869;SURTIDORA DE GAS DEL CARIBE S.A. E.S.P.;SUPERSERVICIOS;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;"D3520 - Producción de gas; distribución de combustibles gaseosos por tuberías";SERVICIOS;835,003,066;57,559,197;1,059,295,866;562,839,828;496,456,038;817,745,676;46,587,089;1,029,816,739;585,426,575;444,390,164;NIIF PLENAS-GRUPO 1
164;860,003,216;PRODUCTOS ROCHE.S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;823,240,907;15,215,089;542,140,211;231,717,463;310,422,748;770,406,101;15,131,188;548,594,739;252,296,546;296,298,193;NIIF PLENAS-GRUPO 1
165;800,130,426;GYJ FERRETERIAS S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;815,757,527;12,622,415;578,181,785;375,608,228;202,573,557;786,270,886;13,855,762;553,154,039;354,013,053;199,140,986;NIIF PLENAS-GRUPO 1
166;811,030,322;CELSIA S.A. E.S.P.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;D3511 - Generación de energia electrica;SERVICIOS;813,479,000;542,751,000;6,154,198,000;974,274,000;5,179,924,000;442,771,000;183,750,000;4,560,462,000;1,326,408,000;3,234,054,000;NIIF PLENAS-GRUPO 1
167;860,000,996;RACAFE & CIA SCA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1061 - Trilla de café;MANUFACTURA;805,045,180;6,403,014;328,918,012;225,645,676;103,272,336;854,463,614;2,872,610;391,589,227;286,323,889;105,265,338;NIIF PLENAS-GRUPO 1
168;830,004,993;CASA TORO S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;802,179,569;22,668,818;485,584,153;255,479,519;230,104,634;762,709,686;17,075,313;443,638,149;241,023,071;202,615,078;NIIF PLENAS-GRUPO 1
169;900,466,209;PORSCHE COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;798,649,010;5,869,319;294,400,277;214,724,170;79,676,107;588,638,093;5,023,917;308,007,787;233,879,759;74,128,028;NIIF PLENAS-GRUPO 1
170;860,025,674;CARACOL TELEVISION S A;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6020 - Actividades de programación y transmisión de televisión;SERVICIOS;798,078,938;68,415,097;1,346,685,153;716,909,000;629,776,153;758,031,534;70,779,658;1,107,718,073;478,225,315;629,492,758;NIIF PLENAS-GRUPO 1
237;817,000,680;"""FAMILIA DEL PACIFICO S.A.S """;SUPERSOCIEDADES;Costa Pacífica;CAUCA;GUACHENE-CAUCA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;606,851,433;129,685,943;433,640,270;115,882,177;317,758,093;602,575,362;149,987,778;457,704,639;123,145,532;334,559,107;NIIF PLENAS-GRUPO 1
171;860,051,812;Halliburton Latin America S.R.L. Sucursal Colombia;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural;MINERO-HIDROCARBUROS;790,336,294;-3,542,470;710,597,121;157,183,334;553,413,787;569,260,542;-44,149,639;502,293,778;102,340,515;399,953,263;NIIF PLENAS-GRUPO 1
172;800,141,770;CI ACEPALMA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;785,592,675;8,001,798;304,117,204;256,157,485;47,959,719;882,598,004;8,651,822;282,978,711;233,332,279;49,646,432;NIIF PLENAS-GRUPO 1
173;890,900,168;CERVECERIA UNION S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas;MANUFACTURA;783,227,310;313,236,571;1,439,011,656;719,423,414;719,588,242;980,294,561;247,090,189;1,230,762,658;572,834,784;657,927,874;NIIF PLENAS-GRUPO 1
174;890,800,718;SUCESORES DE JOSE JESUS RESTREPO & CIA. S.A. CASA LUKER S.A.;SUPERSOCIEDADES;Eje Cafetero;CALDAS;MANIZALES-CALDAS;G4631 - Comercio al por mayor de productos alimenticios;COMERCIO;782,958,023;54,014,006;686,853,272;304,172,454;382,680,818;773,355,868;12,507,083;593,473,999;277,018,162;316,455,837;NIIF PYMES-GRUPO 2
175;900,824,185;HP COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO;781,771,776;-22,142,613;368,058,031;324,408,896;43,649,135;703,563,225;5,594,328;330,829,429;259,944,247;70,885,182;NIIF PLENAS-GRUPO 1
176;800,106,339;COLMÉDICA;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6521- Servicios de seguros sociales;SERVICIOS;781,529,081.2;74,295,636.18;446,855,083.92;301,522,093.21;145,332,990.71;700,795,234.54;49,221,092.94;387,373,488;269,115,054.96;118,258,433.04;NIIF PLENAS-GRUPO 1
177;890,903,532;INDUSTRIA COLOMBIANA DE CAFE S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1062 - Descafeinado, tostión y molienda del café;MANUFACTURA;780,650,057;15,154,999;1,327,053,877;754,441,882;572,611,995;791,645,305;21,382,423;1,336,267,759;773,567,335;562,700,424;NIIF PLENAS-GRUPO 1
178;860,058,070;CONSTRUCTORA COLPATRIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;778,692,045;20,341,504;2,074,360,213;1,298,781,855;775,578,358;712,593,440;66,038,891;1,928,493,387;1,186,840,202;741,653,185;NIIF PLENAS-GRUPO 1
179;830,080,672;CEPSA COLOMBIA S A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;778,562,799;210,629,655;2,069,321,231;388,364,438;1,680,956,793;584,738,235;98,773,016;1,735,579,410;404,547,857;1,331,031,553;NIIF PLENAS-GRUPO 1
180;800,197,463;POLLOS EL BUCANERO S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C1011 - Procesamiento y conservación de carne y productos cárnicos;MANUFACTURA;775,912,261;-47,412,117;819,563,399;517,017,188;302,546,211;744,851,391;-8,357,237;470,987,388;296,242,386;174,745,002;NIIF PLENAS-GRUPO 1
181;860,525,060;SOCIEDAD EXPORTADORA DE CAFE DE LAS COOPERATIVAS  DE CAFICULTORES S A EXPOCAFE S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;770,577,426;-13,722,372;238,110,870;180,023,128;58,087,742;939,972,617;14,504,837;390,392,900;305,176,129;85,216,771;NIIF PLENAS-GRUPO 1
182;890,301,690;INGREDION COLOMBIA S.A;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C1052 - Elaboración de almidones y productos derivados del almidón;MANUFACTURA;764,932,418;50,770,013;525,016,720;194,741,081;330,275,639;740,314,386;52,552,285;470,421,863;161,169,081;309,252,782;NIIF PLENAS-GRUPO 1
183;900,041,914;Avon Colombia SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;761,301,949;-7,047,736;263,648,984;197,862,633;65,786,351;777,362,025;15,606,635;291,749,425;202,325,251;89,424,174;NIIF PLENAS-GRUPO 1
184;830,044,266;DAIMLER COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;760,997,330;60,462,498;462,796,762;338,774,671;124,022,091;475,745,625;-5,727,839;430,715,467;370,822,008;59,893,459;NIIF PLENAS-GRUPO 1
185;805,009,741;COOMEVA MEDICINA PREPAGADA S.A;SUPERSALUD;Costa Pacífica;VALLE;CALI-VALLE;K6511- Seguros generales;SERVICIOS;754,954,148.12;31,614,538.83;273,403,411.32;199,580,446.71;73,822,964.61;738,884,926.39;32,439,194.68;268,535,269.98;194,063,459.97;74,471,810.02;NIIF PLENAS-GRUPO 1
186;818,000,140;AMBUQ ARS;SUPERSALUD;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;752,754,604.81;-45,061,805.59;130,240,842.78;373,415,361.7;-243,174,518.93;681,782,903.96;-268,756,110.01;84,831,103.94;330,193,467.33;-245,362,363.39;NIIF PYMES-GRUPO 2
187;800,000,946;Procter & Gamble Colombia LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4669 - Comercio al por mayor de otros productos n.c.p.;COMERCIO;750,251,707;11,430,193;336,494,111;177,208,696;159,285,415;872,467,435;18,803,877;395,584,167;219,120,869;176,463,298;NIIF PLENAS-GRUPO 1
188;890,301,960;CARVAJAL PULPA Y PAPEL S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;"C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón";MANUFACTURA;746,314,433;46,073,753;832,756,859;420,775,647;411,981,212;688,419,915;33,437,555;789,314,427;410,433,036;378,881,391;NIIF PLENAS-GRUPO 1
189;890,300,431;CABLES DE ENERGIA Y DE TELECOMUNICACIONES S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica;MANUFACTURA;744,652,068;-13,214,005;645,995,084;481,383,367;164,611,717;670,257,170;-9,494,001;606,320,722;441,646,570;164,674,152;NIIF PLENAS-GRUPO 1
190;890,916,911;INDUSTRIA COLOMBIANA DE MOTOCICLETAS YAMAHA S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;GIRARDOTA-ANTIOQUIA;C3091 - Fabricación de motocicletas;MANUFACTURA;732,066,008;38,116,012;579,498,117;148,187,117;431,311,000;701,688,765;33,918,738;572,735,736;167,668,638;405,067,098;NIIF PLENAS-GRUPO 1
191;890,901,672;CRYSTAL S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;SABANETA-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;728,054,027;7,694,201;677,826,676;410,846,732;266,979,944;686,749,750;-3,810,140;680,969,969;414,364,226;266,605,743;NIIF PLENAS-GRUPO 1
192;892,300,678;ETICOS SERRANO GOMEZ  LTDA;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados;COMERCIO;727,984,178;13,810,650;366,252,408;276,726,883;89,525,525;638,567,128;9,360,419;303,222,105;221,907,230;81,314,875;NIIF PLENAS-GRUPO 1
193;800,035,776;NEXSYS DE COLOMBI S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;724,666,789;12,880,736;396,548,693;308,001,076;88,547,617;576,319,951;9,498,783;308,245,902;233,784,510;74,461,392;NIIF PLENAS-GRUPO 1
194;900,023,333;AMOV COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6613 - Otras actividades relacionadas con el mercado de valores;SERVICIOS;723,911,949;729,118,071;4,785,203,071;66,231,768;4,718,971,303;0;-710,909,929;3,928,056,200;65,496,813;3,862,559,387;NIIF PLENAS-GRUPO 1
195;860,004,922;PRODUCTOS NATURALES DE LA SABANA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CAJICA-CUNDINAMARCA;C1040 - Elaboración de productos lácteos;MANUFACTURA;714,710,668;2,808,713;511,792,170;430,565,654;81,226,516;716,356,086;-314,346;487,202,235;407,090,968;80,111,267;NIIF PLENAS-GRUPO 1
196;900,306,309;GRAN COLOMBIA GOLD SEGOVIA SUCURSAL COLOMBIA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;B0722 - Extracción de oro y otros metales preciosos;MINERO-HIDROCARBUROS;706,371,519;166,714,365;628,302,579;250,149,818;378,152,761;544,178,325;195,699,218;543,014,153;206,524,807;336,489,346;NIIF PLENAS-GRUPO 1
197;900,459,737;GRUPO EDS AUTOGAS SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;705,681,721;5,362,461;121,312,328;68,726,867;52,585,461;662,043,587;70,282,323;123,540,741;67,588,776;55,951,965;NIIF PYMES-GRUPO 2
198;890,900,281;Industrias Haceb S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;COPACABANA-ANTIOQUIA;C2750 - Fabricación de aparatos de uso doméstico;MANUFACTURA;705,273,949;15,206,282;704,220,832;496,111,911;208,108,921;656,997,158;-17,778,716;723,830,310;526,090,953;197,739,357;NIIF PLENAS-GRUPO 1
199;860,000,006;TEAM FOODS COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;705,069,729;32,928,141;637,887,109;417,367,023;220,520,086;775,592,304;31,564,115;631,152,348;423,694,016;207,458,332;NIIF PLENAS-GRUPO 1
200;890,102,044;CCF CAJACOPI ATLÁNTICO;SUPERSALUD;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;704,907,505.25;21,266,775.96;142,948,048.47;97,046,844.46;45,901,204.01;567,941,376.49;17,681,526.31;116,192,216.7;86,204,807.58;29,987,409.12;NIIF PYMES-GRUPO 2
201;860,001,697;GASEOSAS LUX S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas;MANUFACTURA;700,997,816;10,087,554;897,412,754;602,414,133;294,998,621;639,332,943;10,302,082;796,605,593;435,052,257;361,553,336;NIIF PLENAS-GRUPO 1
202;891,300,238;INGENIO PROVIDENCIA S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;PALMIRA-VALLE;C1071 - Elaboración y refinación de azúcar;MANUFACTURA;699,971,842;66,136,584;1,110,114,362;426,522,138;683,592,224;730,171,676;64,789,728;1,107,620,354;445,393,271;662,227,083;NIIF PLENAS-GRUPO 1
203;890,900,118;CRISTALERIA PELDAR S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C2310 - Fabricación de vidrio y productos de vidrio;MANUFACTURA;697,904,072;121,467,368;989,917,805;453,776,786;536,141,019;651,628,285;88,777,404;921,854,321;423,797,131;498,057,190;NIIF PLENAS-GRUPO 1
204;860,002,134;ABBOTT LABORATORIES DE COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;696,438,301;16,685,020;664,789,135;200,137,592;464,651,543;634,916,927;-13,377,472;541,396,349;90,332,330;451,064,019;NIIF PLENAS-GRUPO 1
205;800,148,160;INPROICO S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6494 - Otras actividades de distribución de fondos;SERVICIOS;696,169,818;642,925,830;5,448,386,668;1,625,509,700;3,822,876,968;587,557,680;585,730,859;5,093,838,209;59,412,411;5,034,425,798;NIIF PLENAS-GRUPO 1
206;860,516,806;PERMODA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;693,531,003;28,065,280;613,603,757;363,294,037;250,309,720;454,656,994;4,933,313;522,672,749;282,954,161;239,718,588;NIIF PLENAS-GRUPO 1
207;830,018,214;MPS MAYORISTA DE COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;693,399,298;7,111,315;260,428,381;232,857,527;27,570,854;664,008,687;6,295,366;244,745,650;219,191,039;25,554,611;NIIF PLENAS-GRUPO 1
208;860,000,452;MANUFACTURAS ELIOT SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;690,778,234;-18,531,744;807,962,893;486,044,287;321,918,606;647,850,550;3,278,041;808,655,429;446,370,089;362,285,340;NIIF PLENAS-GRUPO 1
209;800,039,996;"""KUEHNE  NAGEL S.A.S """;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H5229 - Otras actividades complementarias al transporte;SERVICIOS;688,165,806;-143,080;148,024,398;107,975,587;40,048,811;616,527,911;-1,760,934;140,349,003;100,157,112;40,191,891;NIIF PLENAS-GRUPO 1
210;800,230,209;Weatherford Colombia Limited;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural;MINERO-HIDROCARBUROS;685,643,470;55,451,810;621,614,800;207,070,630;414,544,170;568,790,664;-28,983,638;573,704,570;193,637,828;380,066,742;NIIF PLENAS-GRUPO 1
211;900,298,861;COMPAÑIA CAFETERA LA MESETA S.A.;SUPERSOCIEDADES;Eje Cafetero;CALDAS;CHINCHINA-CALDAS;C1061 - Trilla de café;MANUFACTURA;683,463,310;6,650,176;118,338,780;88,117,883;30,220,897;590,059,189;1,719,010;96,326,757;72,756,036;23,570,721;NIIF PLENAS-GRUPO 1
212;860,002,538;NOVARTIS DE COLOMBIA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;682,483,497;22,652,701;474,476,264;393,472,189;81,004,075;570,366,675;-20,935,806;376,799,533;317,771,743;59,027,790;NIIF PLENAS-GRUPO 1
213;802,024,439;CARBONES DE LA JAGA S.A.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;B0510 - Extracción de hulla (carbón de piedra);MINERO-HIDROCARBUROS;679,788,392;32,238,249;1,196,562,539;790,492,513;406,070,026;492,529,229;39,668,264;980,829,099;642,747,926;338,081,173;NIIF PLENAS-GRUPO 1
214;860,512,249;YANBAL DE COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FACATATIVA-CUNDINAMARCA;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;671,338,231;4,583,178;356,408,004;284,895,785;71,512,219;709,359,042;21,746,557;399,707,607;291,489,006;108,218,601;NIIF PLENAS-GRUPO 1
215;800,149,149;ALIMENTOS BALANCEADOS TEQUENDAMA S.A. ALBATEQ S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FUNZA-CUNDINAMARCA;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;669,636,079;1,676,789;223,975,143;158,712,890;65,262,253;569,909,271;2,073,089;171,468,768;112,883,304;58,585,464;NIIF PLENAS-GRUPO 1
216;800,134,853;COMPOUNDING AND MASTERBATCHING INDUSTRY LIMITADA;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C2013 - Fabricación de plásticos en formas primarias;MANUFACTURA;667,664,177;122,536,718;202,175,153;52,298,639;149,876,514;576,798,045;114,240,579;202,878,851;61,298,476;141,580,375;NIIF PLENAS-GRUPO 1
